temperature,pressure,mass_ratio,H2S_conv,CS2_conv,naphthalene,p_Xylene,toluene,benzene,H2S,methane
840,13,6.32,0.2718805785547642,0.9997923588039868,0.0475,0.0179,0.1044,0.1606,6.2489,94.697
850,13,6.32,0.2817169788483513,0.9997996192766256,0.0493,0.0185,0.1082,0.1664,6.2186,94.6815
860,13,6.32,0.2916521665193487,0.9998064453692055,0.051,0.0192,0.112,0.1723,6.188,94.666
870,13,6.32,0.30168614156775675,0.9998128917578819,0.0527,0.0199,0.1159,0.1782,6.1572,94.6502
880,13,6.32,0.31180479151108803,0.9998189553724993,0.0545,0.0205,0.1198,0.1842,6.126,94.6344
890,13,6.32,0.32199400386685545,0.9998246844319776,0.0563,0.0212,0.1237,0.1902,6.0947,94.6184
900,13,6.32,0.3322537786350587,0.9998301053346925,0.0581,0.0219,0.1276,0.1963,6.0631,94.6023
910,13,6.32,0.342570003333211,0.9998352146329406,0.0599,0.0225,0.1316,0.2024,6.0313,94.5862
920,13,6.32,0.35295679044379935,0.9998400639744103,0.0617,0.0232,0.1356,0.2085,5.9994,94.5699
930,13,6.32,0.36337180251936213,0.99984464812801,0.0635,0.0239,0.1396,0.2147,5.9673,94.5536
940,13,6.32,0.37384326452487376,0.9998489996224991,0.0654,0.0246,0.1436,0.2209,5.9351,94.5372
950,13,6.32,0.38432883901287257,0.9998531247705075,0.0672,0.0253,0.1476,0.2271,5.9028,94.5207
960,13,6.32,0.3948567509483329,0.9998570407433881,0.069,0.026,0.1517,0.2333,5.8704,94.5043
970,13,6.32,0.4053846628837934,0.9998607533245144,0.0709,0.0267,0.1557,0.2395,5.8379,94.4877
980,13,6.32,0.4159407997842282,0.9998642779587406,0.0727,0.0274,0.1598,0.2457,5.8055,94.4712
990,13,6.32,0.42648282420217587,0.999867637326274,0.0746,0.0281,0.1638,0.252,5.773,94.4547
1000,13,6.32,0.43702484862012353,0.9998062516145699,0.0764,0.0288,0.1679,0.2582,5.7406,94.4382
1010,13,6.32,0.44755276055558396,0.9998108091063884,0.0782,0.0295,0.1719,0.2644,5.7082,94.4217
1020,13,6.32,0.45806656000855717,0.9998151457267854,0.0801,0.0301,0.176,0.2706,5.6758,94.4052
1030,13,6.32,0.46855213449655597,0.9998192879946991,0.0819,0.0308,0.18,0.2768,5.6435,94.3888
1040,13,6.32,0.47899537153709315,0.9998232278592893,0.0837,0.0315,0.184,0.283,5.6113,94.3724
1050,13,6.32,0.48941038361265593,0.9998269896193772,0.0856,0.0322,0.188,0.2891,5.5793,94.3561
1060,13,6.32,0.49978305824075697,0.9998305754786243,0.0874,0.0329,0.192,0.2953,5.5474,94.3398
1070,13,6.32,0.5100992829389093,0.9998339973439575,0.0892,0.0336,0.1959,0.3014,5.5156,94.3236
1080,13,6.32,0.5203449452246255,0.9998372748969407,0.091,0.0342,0.1999,0.3074,5.484,94.3076
1090,13,6.32,0.5305341575803928,0.99984040006384,0.0928,0.0349,0.2038,0.3134,5.4527,94.2916
1100,13,6.32,0.540652807523724,0.9998433829287392,0.0945,0.0356,0.2077,0.3194,5.4215,94.2757
1110,13,6.32,0.5507008950546193,0.9998462405822357,0.0963,0.0362,0.2115,0.3254,5.3906,94.26
1120,13,6.32,0.5606643076905912,0.9998489730165123,0.098,0.0369,0.2154,0.3312,5.36,94.2444
1130,13,6.32,0.5705289329491526,0.999851588008311,0.0997,0.0375,0.2192,0.3371,5.3296,94.2289
1140,13,6.32,0.5803088833127908,0.9998054474708171,0.1015,0.0382,0.2229,0.3428,5.2995,94.2136
1150,13,6.32,0.5899900462990185,0.9998086399081472,0.1031,0.0388,0.2266,0.3486,5.2697,94.1984
1160,13,6.32,0.5995583094253485,0.9998116938141418,0.1048,0.0395,0.2303,0.3542,5.2402,94.1834
1170,13,6.32,0.609027785174268,0.9998146260079711,0.1065,0.0401,0.2339,0.3598,5.211,94.1686
1180,13,6.32,0.6183843610632899,0.9998174266283263,0.1081,0.0407,0.2375,0.3653,5.1822,94.1539
1190,13,6.32,0.6276139246099268,0.9998201115308509,0.1097,0.0413,0.2411,0.3708,5.1538,94.1394
1200,13,6.32,0.6367305882966661,0.99982268717585,0.1113,0.0419,0.2446,0.3762,5.1257,94.1252
1210,13,6.32,0.6457202396410202,0.9998251518992876,0.1129,0.0425,0.248,0.3815,5.0981,94.1111
1220,13,6.32,0.6545687661605024,0.9998275192962788,0.1144,0.0431,0.2514,0.3867,5.0708,94.0972
1230,13,6.32,0.6633043928200869,0.9998297872340426,0.116,0.0437,0.2548,0.3919,5.0439,94.0835
1240,13,6.32,0.6718847821723121,0.999831968073934,0.1175,0.0442,0.2581,0.3969,5.0175,94.0701
1250,13,6.32,0.6803381591821522,0.9997925655492863,0.1189,0.0448,0.2613,0.4019,4.9915,94.0568
1260,13,6.32,0.6886362988846331,0.9997950651692761,0.1204,0.0453,0.2645,0.4068,4.9659,94.0438
1270,13,6.32,0.696807426244729,0.9997974724562539,0.1218,0.0459,0.2677,0.4117,4.9408,94.031
1280,13,6.32,0.7048233162974658,0.9997997677305674,0.1232,0.0464,0.2707,0.4164,4.9161,94.0184
1290,13,6.32,0.712683969042843,0.9998019801980197,0.1246,0.0469,0.2738,0.421,4.8919,94.0061
1300,13,6.32,0.720389384480861,0.9998040982643106,0.1259,0.0474,0.2767,0.4256,4.8681,93.994
1310,13,6.32,0.7279536750940069,0.9998061339226861,0.1273,0.0479,0.2796,0.4301,4.8448,93.9822
1320,13,6.32,0.7353627283997934,0.9998080908881553,0.1286,0.0484,0.2825,0.4344,4.822,93.9706
1330,13,6.32,0.7426024319157333,0.9998099581908019,0.1298,0.0489,0.2853,0.4387,4.7997,93.9592
1340,13,6.32,0.7497010106068012,0.9997741133950757,0.1311,0.0493,0.288,0.4429,4.7779,93.9481
1350,13,6.32,0.7566302395080224,0.9997761778639908,0.1323,0.0498,0.2906,0.447,4.7565,93.9372
1360,13,6.32,0.7634042311018844,0.9997781639368507,0.1335,0.0502,0.2932,0.451,4.7357,93.9266
1370,13,6.32,0.770022985388387,0.9997800747745766,0.1346,0.0507,0.2958,0.4549,4.7153,93.9162
1380,13,6.32,0.7764865023675303,0.9997819054196504,0.1358,0.0511,0.2983,0.4587,4.6954,93.9061
1390,13,6.32,0.7827806695568269,0.9997836590466576,0.1369,0.0515,0.3007,0.4624,4.676,93.8962
1400,13,6.32,0.7889337119212516,0.9997853386283139,0.1379,0.0519,0.303,0.4661,4.6571,93.8866
1410,13,6.32,0.7949174044958296,0.9997869545147889,0.139,0.0523,0.3053,0.4696,4.6386,93.8772
1420,13,6.32,0.8007458597630484,0.999788508988368,0.14,0.0527,0.3076,0.4731,4.6207,93.868
1430,13,6.32,0.8064190777229078,0.9997899968499527,0.141,0.0531,0.3098,0.4764,4.6032,93.8592
1440,13,6.32,0.8119370583754077,0.999756665623805,0.1419,0.0534,0.3119,0.4797,4.5862,93.8505
1450,13,6.32,0.8172998017205485,0.9997582622509237,0.1429,0.0538,0.3139,0.4828,4.5697,93.8421
1460,13,6.32,0.8225214202408171,0.9997597886139803,0.1438,0.0541,0.3159,0.4859,4.5536,93.8339
1470,13,6.32,0.8275878014537262,0.9997612632584154,0.1447,0.0545,0.3179,0.4889,4.538,93.826
1480,13,6.32,0.8324989453592763,0.9997626716392608,0.1455,0.0548,0.3198,0.4918,4.5229,93.8183
1490,13,6.32,0.8372689644399539,0.9997640237324703,0.1464,0.0551,0.3216,0.4946,4.5082,93.8108
1500,13,6.32,0.8418978586957596,0.999765321174735,0.1472,0.0554,0.3234,0.4974,4.4939,93.8035
1510,13,6.32,0.8463997406091804,0.9997665655117217,0.148,0.0557,0.3251,0.5,4.4801,93.7965
1520,13,6.32,0.8507463852152418,0.9997677659080353,0.1487,0.056,0.3268,0.5026,4.4667,93.7896
1530,13,6.32,0.8549660174789183,0.9997689082565778,0.1495,0.0563,0.3284,0.5051,4.4537,93.783
10,14,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
20,14,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
30,14,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
40,14,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
50,14,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
60,14,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
70,14,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
80,14,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
90,14,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.123
100,14,6.32,1.7715921104836392e-05,0.0,0.0,0.0,0.0,0.0,7.0858,95.123
110,14,6.32,1.7715921104836392e-05,0.0,0.0,0.0,0.0,0.0,7.0858,95.123
120,14,6.32,3.182840359201589e-05,0.0,0.0,0.0,0.0,0.0,7.0857,95.123
130,14,6.32,4.594088607919538e-05,0.0,0.0,0.0,0.0,0.0,7.0856,95.1229
140,14,6.32,6.005336856650022e-05,0.0,0.0,0.0,0.0,0.0,7.0855,95.1229
150,14,6.32,8.827833354085921e-05,0.0,0.0,0.0,0.0,0.0,7.0853,95.1228
160,14,6.32,0.00011650329851534354,0.0,0.0,0.0,0.0,0.0,7.0851,95.1227
170,14,6.32,0.00015884074597688204,0.0,0.0,0.0,0.0,0.0,7.0848,95.1225
180,14,6.32,0.00020117819343854585,0.0,0.0,0.0,0.0,0.0,7.0845,95.1224
190,14,6.32,0.000271740605874694,0.0,0.0,0.0,0.0,0.0,7.084,95.1221
200,14,6.32,0.00034230301831071684,0.0,0.0,0.0,0.0,0.0,7.0835,95.1218
210,14,6.32,0.000441090395721224,0.0,0.0,0.0,0.0,0.0,7.0828,95.1215
220,14,6.32,0.0005681027381060902,0.0,0.0,0.0,0.0,0.0,7.0819,95.1211
230,14,6.32,0.0007233400454654406,0.07692307692307696,0.0,0.0,0.0,0.0,7.0809,95.1206
240,14,6.32,0.00090680231779915,0.09375000000000011,0.0,0.0,0.0,0.0,7.0798,95.12
250,14,6.32,0.0011184895551073438,0.125,0.0,0.0,0.0001,0.0001,7.0786,95.1194
260,14,6.32,0.001386626722364381,0.20408163265306123,0.0,0.0,0.0001,0.0002,7.0772,95.1187
270,14,6.32,0.0016829888545959024,0.26666666666666666,0.0001,0.0,0.0002,0.0003,7.0758,95.118
280,14,6.32,0.0020499133992634465,0.33333333333333337,0.0001,0.0,0.0003,0.0004,7.0742,95.1172
290,14,6.32,0.0024591753913925296,0.4137931034482758,0.0002,0.0001,0.0004,0.0006,7.0726,95.1164
300,14,6.32,0.0029389997959577605,0.49038461538461536,0.0002,0.0001,0.0005,0.0008,7.0709,95.1155
310,14,6.32,0.0034752741304718347,0.5528455284552846,0.0003,0.0001,0.0007,0.0011,7.069,95.1145
320,14,6.32,0.004110335842396416,0.613793103448276,0.0004,0.0002,0.001,0.0015,7.0669,95.1135
330,14,6.32,0.004815959966757021,0.6666666666666666,0.0006,0.0002,0.0012,0.0019,7.0647,95.1124
340,14,6.32,0.005606258986040952,0.7135678391959799,0.0007,0.0003,0.0015,0.0024,7.0623,95.1111
350,14,6.32,0.00650945786522257,0.7575757575757576,0.0009,0.0003,0.0019,0.0029,7.0596,95.1098
360,14,6.32,0.0075114441218145705,0.7969924812030075,0.001,0.0004,0.0023,0.0035,7.0567,95.1083
370,14,6.32,0.008626330238304383,0.8300653594771242,0.0013,0.0005,0.0027,0.0042,7.0535,95.1066
380,14,6.32,0.009868228697179062,0.8567335243553008,0.0015,0.0006,0.0032,0.005,7.0499,95.1048
390,14,6.32,0.011223027015951428,0.8819095477386935,0.0017,0.0007,0.0038,0.0058,7.0461,95.1029
400,14,6.32,0.012718950159595963,0.9024390243902439,0.002,0.0008,0.0044,0.0068,7.0418,95.1007
410,14,6.32,0.014355998128112545,0.9214145383104125,0.0023,0.0009,0.0051,0.0078,7.0372,95.0983
420,14,6.32,0.016148283403988602,0.9353146853146853,0.0026,0.001,0.0058,0.0089,7.0321,95.0957
430,14,6.32,0.018095805987223886,0.9485179407176287,0.003,0.0011,0.0066,0.0101,7.0265,95.0929
440,14,6.32,0.020198565877818517,0.9581005586592178,0.0034,0.0013,0.0074,0.0114,7.0204,95.0898
450,14,6.32,0.02247067555825968,0.9660804020100503,0.0038,0.0014,0.0083,0.0128,7.0137,95.0864
460,14,6.32,0.02492624751103468,0.9728199320498301,0.0042,0.0016,0.0093,0.0143,7.0065,95.0827
470,14,6.32,0.027551169253656208,0.978483606557377,0.0047,0.0018,0.0104,0.0159,6.9988,95.0787
480,14,6.32,0.030373665751098625,0.983271375464684,0.0052,0.002,0.0115,0.0176,6.9904,95.0745
490,14,6.32,0.033379624520874875,0.9864636209813874,0.0058,0.0022,0.0126,0.0195,6.9814,95.0699
500,14,6.32,0.036569045562984834,0.9891975308641975,0.0063,0.0024,0.0139,0.0214,6.9718,95.065
510,14,6.32,0.039970153842403114,0.9915254237288135,0.0069,0.0026,0.0152,0.0234,6.9615,95.0597
520,14,6.32,0.043582949359129465,0.9928756476683939,0.0076,0.0028,0.0166,0.0256,6.9506,95.0542
530,14,6.32,0.047393319630676826,0.9940440738534843,0.0082,0.0031,0.0181,0.0278,6.939,95.0483
540,14,6.32,0.05140126465704508,0.9950576606260296,0.0089,0.0034,0.0197,0.0302,6.9267,95.042
550,14,6.32,0.055635009403208834,0.9959411466260781,0.0097,0.0036,0.0213,0.0327,6.9138,95.0355
560,14,6.32,0.060080441386680776,0.9967120713950212,0.0105,0.0039,0.023,0.0354,6.9002,95.0286
570,14,6.32,0.06473756060746079,0.9973844812554491,0.0113,0.0042,0.0248,0.0382,6.886,95.0213
580,14,6.32,0.06960636706554912,0.9975669099756691,0.0121,0.0046,0.0267,0.041,6.871,95.0137
590,14,6.32,0.0747009732434327,0.9981110691348697,0.013,0.0049,0.0286,0.0441,6.8554,95.0057
600,14,6.32,0.08000726665862459,0.9982363315696648,0.014,0.0053,0.0307,0.0472,6.8392,94.9975
610,14,6.32,0.0855252473111247,0.9986798679867986,0.0149,0.0056,0.0328,0.0505,6.8222,94.9888
620,14,6.32,0.09126902768342016,0.9987631416202845,0.0159,0.006,0.035,0.0539,6.8046,94.9798
630,14,6.32,0.0972244952930237,0.9988388969521045,0.017,0.0064,0.0373,0.0574,6.7863,94.9705
640,14,6.32,0.10339165013993555,0.9991809991809991,0.0181,0.0068,0.0397,0.061,6.7673,94.9609
650,14,6.32,0.10975637974166828,0.999228593468758,0.0192,0.0072,0.0421,0.0648,6.7477,94.9509
660,14,6.32,0.11634690906319653,0.9992721979621543,0.0203,0.0077,0.0447,0.0687,6.7275,94.9406
670,14,6.32,0.12313501313954567,0.9993123997249599,0.0215,0.0081,0.0473,0.0727,6.7066,94.93
680,14,6.32,0.1301206919707158,0.999349240780911,0.0227,0.0086,0.05,0.0768,6.6851,94.919
690,14,6.32,0.13731805803919414,0.999383350462487,0.024,0.009,0.0527,0.0811,6.663,94.9078
700,14,6.32,0.1446988863800062,0.9996099083284572,0.0253,0.0095,0.0556,0.0855,6.6403,94.8962
710,14,6.32,0.15227728947563926,0.9996292863762744,0.0266,0.01,0.0585,0.0899,6.617,94.8843
720,14,6.32,0.16003915484360604,0.999647266313933,0.028,0.0105,0.0615,0.0945,6.5931,94.8722
730,14,6.32,0.16798448248390663,0.999663922029911,0.0294,0.0111,0.0645,0.0992,6.5687,94.8597
740,14,6.32,0.17609915991405378,0.9996794358070203,0.0308,0.0116,0.0676,0.104,6.5437,94.847
750,14,6.32,0.18438318713404744,0.9996938619317313,0.0322,0.0121,0.0708,0.1089,6.5182,94.834
760,14,6.32,0.19283656414388764,0.9997072599531617,0.0337,0.0127,0.0741,0.1139,6.4922,94.8208
770,14,6.32,0.20145929094357437,0.9997198094704399,0.0352,0.0133,0.0774,0.119,6.4657,94.8073
780,14,6.32,0.21022314256813326,0.9997314715359829,0.0368,0.0138,0.0807,0.1242,6.4387,94.7936
790,14,6.32,0.2191422315000515,0.9997424008243174,0.0383,0.0144,0.0842,0.1295,6.4112,94.7796
800,14,6.32,0.2282024452568419,0.9997526283240569,0.0399,0.015,0.0877,0.1348,6.3834,94.7654
810,14,6.32,0.23738967135601707,0.9997622161455237,0.0415,0.0156,0.0912,0.1402,6.3551,94.751
820,14,6.32,0.24670390979757736,0.9997711932273196,0.0431,0.0162,0.0948,0.1457,6.3264,94.7364
830,14,6.32,0.25614516058152237,0.9997796143250689,0.0448,0.0169,0.0984,0.1513,6.2973,94.7216
840,14,6.32,0.2656993112253652,0.9997875504567666,0.0465,0.0175,0.1021,0.157,6.2679,94.7066
850,14,6.32,0.2753663617291057,0.9997949979499795,0.0481,0.0181,0.1058,0.1627,6.2382,94.6915
860,14,6.32,0.2851321996102566,0.9998020194020986,0.0498,0.0188,0.1095,0.1685,6.2082,94.6762
870,14,6.32,0.29498271238633084,0.999808630753038,0.0516,0.0194,0.1133,0.1743,6.1778,94.6608
880,14,6.32,0.30493201253981556,0.999814866240859,0.0533,0.0201,0.1171,0.1802,6.1472,94.6452
890,14,6.32,0.31495187510573647,0.9998207564079584,0.0551,0.0207,0.121,0.1861,6.1164,94.6295
900,14,6.32,0.32504230008409324,0.9998263285863147,0.0568,0.0214,0.1249,0.192,6.0853,94.6137
910,14,6.32,0.33520328747488615,0.9998315931289997,0.0586,0.0221,0.1288,0.198,6.054,94.5978
920,14,6.32,0.34540661231314074,0.9998365746036935,0.0604,0.0227,0.1327,0.2041,6.0226,94.5818
930,14,6.32,0.35568049956383135,0.9998412824379018,0.0622,0.0234,0.1366,0.2101,5.991,94.5657
940,14,6.32,0.3659826117794963,0.9998457623197348,0.064,0.0241,0.1406,0.2162,5.9593,94.5495
950,14,6.32,0.3763270614426231,0.9998499962499062,0.0658,0.0248,0.1446,0.2223,5.9275,94.5333
960,14,6.32,0.38668562358823694,0.9998540145985402,0.0676,0.0254,0.1485,0.2285,5.8955,94.5171
970,14,6.32,0.3970865231813125,0.9998578333807222,0.0694,0.0261,0.1525,0.2346,5.8636,94.5008
980,14,6.32,0.407487422774388,0.9998614670637944,0.0712,0.0268,0.1565,0.2407,5.8315,94.4845
990,14,6.32,0.4178883223674636,0.9998649196271782,0.0731,0.0275,0.1605,0.2469,5.7995,94.4682
1000,14,6.32,0.42830333444302626,0.9998682042833608,0.0749,0.0282,0.1645,0.253,5.7674,94.4519
1010,14,6.32,0.4387042340361018,0.9998713247120891,0.0767,0.0289,0.1685,0.2592,5.7354,94.4355
1020,14,6.32,0.4490910211466901,0.99987430079819,0.0785,0.0296,0.1725,0.2653,5.7034,94.4193
1030,14,6.32,0.45946369577479124,0.99987714233061,0.0803,0.0302,0.1765,0.2715,5.6715,94.403
1040,14,6.32,0.46980814543791793,0.9998798437969361,0.0821,0.0309,0.1805,0.2776,5.6397,94.3868
1050,14,6.32,0.48011025765358295,0.9998824221046443,0.0839,0.0316,0.1844,0.2837,5.608,94.3707
1060,14,6.32,0.49037003242178634,0.9998848854610337,0.0857,0.0323,0.1884,0.2897,5.5764,94.3546
1070,14,6.32,0.5005874697425281,0.999830852503383,0.0875,0.0329,0.1923,0.2958,5.5449,94.3386
1080,14,6.32,0.5107625696158082,0.9998342175066314,0.0893,0.0336,0.1962,0.3018,5.5136,94.3226
1090,14,6.32,0.5208671070766523,0.9998374336187277,0.0911,0.0343,0.2001,0.3077,5.4825,94.3068
1100,14,6.32,0.5309010821250604,0.9998405103668262,0.0928,0.0349,0.2039,0.3137,5.4516,94.2911
1110,14,6.32,0.5408786072435195,0.999843448311851,0.0946,0.0356,0.2078,0.3196,5.4209,94.2754
1120,14,6.32,0.5507714574670554,0.9998462642205597,0.0963,0.0362,0.2116,0.3254,5.3904,94.2599
1130,14,6.32,0.5605937452781552,0.9998489502039173,0.098,0.0369,0.2153,0.3312,5.3602,94.2445
1140,14,6.32,0.5703172457118444,0.9998515292487379,0.0997,0.0375,0.2191,0.337,5.3303,94.2293
1150,14,6.32,0.5799560712506105,0.999853993283691,0.1014,0.0382,0.2228,0.3426,5.3006,94.2142
1160,14,6.32,0.5894819969294789,0.9998563562365334,0.1031,0.0388,0.2264,0.3483,5.2712,94.1992
1170,14,6.32,0.598923247713424,0.9998586239396795,0.1047,0.0394,0.2301,0.3539,5.2422,94.1844
1180,14,6.32,0.6082515986374714,0.9998607888631089,0.1063,0.04,0.2337,0.3594,5.2135,94.1698
1190,14,6.32,0.6174811621841083,0.9998628696804863,0.108,0.0406,0.2372,0.3648,5.1851,94.1554
1200,14,6.32,0.6265837133883603,0.9998648587774224,0.1095,0.0412,0.2407,0.3702,5.1571,94.1411
1210,14,6.32,0.6355592522502274,0.9998223643307577,0.1111,0.0418,0.2441,0.3755,5.1294,94.127
1220,14,6.32,0.6444218912521966,0.9998248072880168,0.1127,0.0424,0.2476,0.3807,5.1021,94.1131
1230,14,6.32,0.6531575179117812,0.9998271466228772,0.1142,0.043,0.2509,0.3859,5.0752,94.0994
1240,14,6.32,0.6617661322289807,0.9998293952060053,0.1157,0.0436,0.2542,0.391,5.0487,94.0859
1250,14,6.32,0.6702477342037955,0.9998315576704426,0.1172,0.0441,0.2575,0.396,5.0226,94.0727
1260,14,6.32,0.6785882113537379,0.999833624490475,0.1186,0.0447,0.2607,0.4009,4.9969,94.0596
1270,14,6.32,0.6867875636788083,0.9998356074305441,0.1201,0.0452,0.2638,0.4058,4.9717,94.0467
1280,14,6.32,0.6948457911790066,0.9998375172637908,0.1215,0.0457,0.2669,0.4105,4.9469,94.0341
1290,14,6.32,0.7027487813718455,0.9998393445256647,0.1229,0.0462,0.27,0.4152,4.9225,94.0217
1300,14,6.32,0.7105247592222996,0.9998411059029157,0.1242,0.0468,0.2729,0.4198,4.8986,94.0095
1310,14,6.32,0.7181454997653942,0.9998427920138343,0.1256,0.0473,0.2759,0.4243,4.8751,93.9976
1320,14,6.32,0.7256110030011296,0.9998444064104559,0.1269,0.0478,0.2787,0.4287,4.8521,93.9859
1330,14,6.32,0.7329353814119928,0.9998074553296364,0.1281,0.0482,0.2815,0.433,4.8296,93.9744
1340,14,6.32,0.7401045225154967,0.9998093204179695,0.1294,0.0487,0.2843,0.4373,4.8075,93.9632
1350,14,6.32,0.7471184263116413,0.999811106913487,0.1306,0.0492,0.287,0.4414,4.7859,93.9522
1360,14,6.32,0.7539912052829137,0.9998128252161869,0.1318,0.0496,0.2896,0.4455,4.7648,93.9414
1370,14,6.32,0.7606946344643395,0.9998144781269711,0.133,0.0501,0.2922,0.4494,4.7441,93.9309
1380,14,6.32,0.7672428263384061,0.9998160615090314,0.1341,0.0505,0.2947,0.4533,4.7239,93.9206
1390,14,6.32,0.7736498933876005,0.9998175848230573,0.1353,0.0509,0.2972,0.4571,4.7042,93.9106
1400,14,6.32,0.7798876106469483,0.9998190438275849,0.1364,0.0513,0.2996,0.4608,4.685,93.9008
1410,14,6.32,0.7859842030814242,0.9998204474449671,0.1374,0.0517,0.3019,0.4644,4.6662,93.8912
1420,14,6.32,0.7919255582085406,0.9998217977047543,0.1385,0.0521,0.3042,0.4679,4.6479,93.8819
1430,14,6.32,0.7977116760282977,0.9998230902593496,0.1395,0.0525,0.3064,0.4713,4.6301,93.8729
1440,14,6.32,0.8033425565406955,0.9998243271730728,0.1404,0.0529,0.3086,0.4746,4.6128,93.864
1450,14,6.32,0.808832312228221,0.9997906197654942,0.1414,0.0532,0.3107,0.4778,4.5959,93.8554
1460,14,6.32,0.8141668306083873,0.9997919988906607,0.1423,0.0536,0.3127,0.481,4.5795,93.8471
1470,14,6.32,0.8193461116811943,0.9997933101381378,0.1432,0.0539,0.3147,0.4841,4.5635,93.8389
1480,14,6.32,0.8243842679291291,0.9997945768282662,0.1441,0.0543,0.3167,0.487,4.548,93.831
1490,14,6.32,0.8292812993521919,0.9997957863925666,0.145,0.0546,0.3185,0.4899,4.5329,93.8233
1500,14,6.32,0.8340372059503823,0.9997969543147208,0.1458,0.0549,0.3204,0.4927,4.5182,93.8159
1510,14,6.32,0.8386519877237008,0.9997980681856427,0.1466,0.0552,0.3221,0.4955,4.504,93.8087
1520,14,6.32,0.8431397571546344,0.9997991430101768,0.1474,0.0555,0.3239,0.4981,4.4902,93.8016
1530,14,6.32,0.8474722892782085,0.9998001731832412,0.1482,0.0558,0.3255,0.5007,4.4769,93.7948
10,15,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
20,15,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
30,15,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
40,15,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
50,15,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
60,15,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
70,15,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
80,15,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.1231
90,15,6.32,3.603438617656897e-06,0.0,0.0,0.0,0.0,0.0,7.0859,95.123
100,15,6.32,1.7715921104836392e-05,0.0,0.0,0.0,0.0,0.0,7.0858,95.123
110,15,6.32,1.7715921104836392e-05,0.0,0.0,0.0,0.0,0.0,7.0858,95.123
120,15,6.32,3.182840359201589e-05,0.0,0.0,0.0,0.0,0.0,7.0857,95.123
130,15,6.32,4.594088607919538e-05,0.0,0.0,0.0,0.0,0.0,7.0856,95.1229
140,15,6.32,6.005336856650022e-05,0.0,0.0,0.0,0.0,0.0,7.0855,95.1229
150,15,6.32,7.416585105367971e-05,0.0,0.0,0.0,0.0,0.0,7.0854,95.1228
160,15,6.32,0.00010239081602803871,0.0,0.0,0.0,0.0,0.0,7.0852,95.1227
170,15,6.32,0.00014472826348970252,0.0,0.0,0.0,0.0,0.0,7.0849,95.1226
180,15,6.32,0.00020117819343854585,0.0,0.0,0.0,0.0,0.0,7.0845,95.1224
190,15,6.32,0.00025762812338738915,0.0,0.0,0.0,0.0,0.0,7.0841,95.1222
200,15,6.32,0.00034230301831071684,0.0,0.0,0.0,0.0,0.0,7.0835,95.1219
210,15,6.32,0.00042697791323391914,0.06250000000000003,0.0,0.0,0.0,0.0,7.0829,95.1216
220,15,6.32,0.0005539902556189107,0.0,0.0,0.0,0.0,0.0,7.082,95.1211
230,15,6.32,0.0007092275629782611,0.040000000000000105,0.0,0.0,0.0,0.0,7.0811,95.1207
240,15,6.32,0.000878577352824791,0.06451612903225809,0.0,0.0,0.0,0.0,7.08,95.1201
250,15,6.32,0.0010902645901329849,0.1538461538461538,0.0,0.0,0.0001,0.0001,7.0788,95.1195
260,15,6.32,0.0013442892749028425,0.20833333333333326,0.0,0.0,0.0001,0.0002,7.0775,95.1188
